,text,lable,pred,pred_proba
8521,با توجه قیمتش خوبه ولی بوش خیلی بده خیلی شیرینه واقعا اگر از بوی شیرین بدتون میاد اصلا نخرین چون هر دفعه که میزنید حالتون بد میشه از بوش ... از فروشنده با عملکرد عالی سفارش بدین تا خیالتون راحت باشه از بسته بندی و تاریخ تولیدو...,1,0,0.37422236800193787
8652,من دو بار ازش استفاده کردم اما حس میکردم صورتم کمی داغ میشد!!! و کمی سوزش,1,0,0.3725520372390747
8668,هست تو مصارف ساخت ادکلن ها استفاده میشه و باعث کدر شدن پوست میشه,1,0,0.25777900218963623
8717,خوبه ولی کمی پوست صورتمو میسوزونه و نیاز به آبکشی داره,1,0,0.017278408631682396
8750,من هرسری از این محصول استفاده میکنم جوش میزنم و بعد از استفاده ازش روزنه های پوستم دوبرابر شد,1,0,0.06925906240940094
8770,مقدارش کمتره اینکه باید بعد بشورم بده یکم,1,0,0.08630730211734772
8783,به جای ۲۵۰m 160m فرستادن از لحاظ قیمت فرقی انچنانی نداره ولی باید وجدان کاری وجود داشته باشه درواقع پول بیشتر میدی محصول کمتر میگیری,0,1,0.6910852789878845
8791,ابن چه مدل تونریه که باید شسته بشه:/,1,0,0.16995252668857574
8792,۱۶۰ میل فرستادن!!!,0,1,0.829065203666687
8859,صابون گلسیرین بزنید از این بهتر لیفت میده,1,0,0.3850744664669037
8873,اونقدر خوب نیست خیلی دوربر ابرو کثیف میکنه,0,1,0.8666802644729614
8882,پیشنهاد نمیش زیاد,0,1,0.8151738047599792
8899,استفاده کردم راضی بودم از کیفیت ولی برس ابرو رو نفرستاده بودند,1,0,0.028054028749465942
8900,من ایرهام خیلی نازکن و نرم با این حال لیفت نکرد .... صورتو چرب میکنه و ابرو همون لحظه بر میگرده پایین.... من فقط از برساش استفاده میکنم بقیش کار نکرد,0,1,0.9798880815505981
8903,زود ابرو به حالت قبل برمی‌گردد,1,0,0.24932360649108887
8905,قیمت نا مناسب,0,1,0.8038772940635681
8909,نمره متوسط رو از من می گیره چون سفیدک می زنه و برای ابرو های پر زیاد ماندگار نیست,1,0,0.279494971036911
8924,من هر کاری کردم ابروهام لیفت نمیشد. با برس خیس، خشک، با یه برس دیگه ولی باز هم نشد. تا اینکه یبار برس رو خیس کردم کامل، بعد با دستمال خشکش کردم در حدی که یکم فقط نم داشته باشه، خیلییییی کم. بعد ابروم رو لیفت کردم که شد. تازه اون هم فقط یک ساعت دووم آورد. در کل اگر برگردم عقب نمی‌خرمش.,1,0,0.02142825722694397
8932,ظرف محصول از جنس نامرغوب بوده صابون لیفت هم خیلی چرب هستش,0,1,0.9116758108139038
8972,ابروها دچار ریزش میشن,1,0,0.46463829278945923
8989,زیاد تاثیر نداره و دسته بلند فرچه باعث میشه سخت بشه استفاده کرد,0,1,0.7438068985939026
8994,گول قیمت نخورید..صفت و محکم بود..توی گرمای ۶۰ درجه خوزستان گذآشتمش یکم نرم شد ولی باز سفت و خشک شد..,1,0,0.29567950963974
9062,روی ابرو سفیدک میزنه مثل شوره سر,0,1,0.8091201186180115
9063,من ابروهام پرپشت و ضخیم و پهنه. خوب نگه نمیداره. اولش زیبا میشه. بعد یه دیقه میاد پایین. سر برس ها رو هم خودتون آروم کج کنید که داخل ظرف بره.,1,0,0.4843476712703705
9075,موی ابرو را به تدریج می ریزه,1,0,0.47670164704322815
9086,برای من بی اثر بود و لیفت خاصی ازش ندیدم یا اگر لیفت جزیی کرد سریعا برطرف شد,1,0,0.4632622003555298
9143,مدت کمی ابروهارو لیفت میکنه و ابرو زود به حالت اول برمیگره,1,0,0.24114008247852325
9150,حالت چسبندگی داره و خیلی چربه,1,0,0.09551668167114258
9153,اصلا به درد نمیخوره به نظرم پولمو ریختم دور,0,1,0.9948604702949524
9157,صابونی میخواستم ژلی بود و خیلی سفت دوستی که گفته فرچه شو بشورید درست میشه شستم اما اثری نداشت,0,1,0.8103964328765869
9180,روی عکسی که بارگذاری شده جنس اصلی هستش جنسی که ارسال میشه تقلبی هستش,0,1,0.9845387935638428
9300,محتوای ریمل کم بود,1,0,0.4286552369594574
9324,شاید نسبت ب قیمتش خوب باشه اما خشکه. یعنی مواد زیادی نداره. شاید 1 ماه هر روز استفاده بشه تموم میشه,0,1,0.6566257476806641
9326,ریزش موژه گرفته,1,0,0.2604235112667084
9335,من قبلا هم از دیجی این کالارو سفارش داده بودم قبلیه خیلی بهتر بود یعنی عالی بود ولی این سری انگار اون کیفیت قبل رو نداره ولی به همون تیرگیه قبله ولی مایع داخلش انگار کمه و اون کیفیت قبلی رو نداره,0,1,0.5557719469070435
9362,من نارنجیش و میخواستم سبزش رو آوردن,1,0,0.18447370827198029
9371,ریمل خشک، خدایی چجوری روتون میشه,1,0,0.07562816888093948
9393,تید اینو نخرید چون مژه ها رو نمیچسبونه و الکی حجم زشت بده به مژه,0,1,0.9662986993789673
9434,بازش کردم خشک شده بود تو انتخابتون دقت کنین,1,0,0.49704357981681824
9455,ریمل خوبیه به توجه به قیمت ولی اطالت کالا رو که بررسی کردم اصل نبود,1,0,0.22318115830421448
9466,خیلی معمولیه فقط مژه رو سیاه میکنه حجم نمیده بدرد روزانه میخوره,1,0,0.3395273983478546
9498,این ریمل و من از دو فروشگاه گرفتم ، هر دو خال و خشک بودن,1,0,0.1879701316356659
9500,قضاش مونده ولی همین موضوع باعث میشه مواد داخلش خیلی زود خشک بشه.,1,0,0.41938015818595886
9508,مواد داخلش کمه زیادخیس نیست,1,0,0.4781044125556946
9606,اول که چتکه ی ریمل را درآوردم ، موهای آن به هم چسبیده و ریمل کلا خشک بود که مجبور شدم کل ریمل در آبجوش بگذارم و پس از اون کمی بهتر شد,1,0,0.09673391282558441
9636,مواد داخلش خشک,1,0,0.4730020761489868
9735,راضی نیستم.,0,1,0.9741155505180359
9763,کوچیکه و فقط به درد آرایش چشم میخوره,0,1,0.6339768767356873
9834,اگر اندازش براتون مهم نیس به کارتون میاد,1,0,0.06066424027085304
9889,"فکر نمیکردم سایزش انقد کوچیک باشه, برای براش های بزرگتر مثل رژگونه حجم موهاش کمه اما درکل نسبت ب قیمتش کیفیتش بد نیست",1,0,0.20647341012954712
9895,مسافرتی هست,1,0,0.02507513016462326
9918,رنگ بژ‌خریدم‌ ولی طوسی تیره تحویل دادن یکی از براش ها‌هم‌رنگش متفاوته,1,0,0.3605370819568634
10001,خیلی جعبه اش و خودش کوچیکتره از عکسیه که گذاشتن یکیش کنده شد‌ه بود و نوکش کاملا خشک بود براشش خشک بود عکسشم گذاشتم,0,1,0.8593214750289917
10002,خیلی کوچیکتر از براش های قبلمه,0,1,0.7469150424003601
10021,اندازش کوچیکه ولی مگع میخواین چیکار کنین خوبه,1,0,0.028793465346097946
10039,خوبن اما خیلی کوچیک بودن,1,0,0.034766294062137604
10061,زیادجالب ودلچسب نیست,1,0,0.0051550897769629955
10083,خوبه اما کوچیکه...اندازه کف دست...برای ارایش معمولی و کیف ارایش خوبه توی تخفیف بخرید,1,0,0.01135184708982706
10098,کیوته ولی خیلییییی کوچیکن تو ذوقم خورد ولی خب دیگه من تو تخفیف گرفتم...دم دستی و کار راه بندازه فکر نکنم استحکام زیادی داشته باشه ولی خب...,1,0,0.029215054586529732
10100,جنسش خوبه اما برای من شیش تا فرستاده بجای هفتا واقعا کار زشتیه..,0,1,0.6315008401870728
10105,خیلی زیاد کوچولو هستن,1,0,0.30571654438972473
10111,کار راه اندازه,1,0,0.032466232776641846
10123,برای بازی بچه ها خوبه بیشتر,1,0,0.08118559420108795
10125,دركل معموليه,1,0,0.08878583461046219
10147,مشکلش کیفیتشه نه کوچیک بودنش,1,0,0.10303327441215515
10148,من از ۱۰ صب منتظرم برای کادو تولدم میخوام ببرم الان ساعت ۵:۳۰ هست هنوز نیاوردنش,1,0,0.26812097430229187
10165,من توی عکس هایی که کاربران گرفته بودن فکر کردم اندازش خوبه ولی خيلي كوچيكه,1,0,0.4564026892185211
10193,چون براش های بزرگ قابل حمل نیستن توی کیف خراب میشن، اینو خریدم که جعبه فلزی هم داره و بقیه لوازم و آستر کیفم با سایه یا رژ گونه کثیف نمیشه، در حد وسیله سفری خوبه، اما واسه میکاپ حرفه ای و استفاده هر روز بهتره چیز با کیفیت تری بخرید,0,1,0.6507139205932617
10238,بهتر بوددر مشخصات سایز کالا نوشته میشد ابعاد کالا کوچیک بود‌و به این موضوع اشاره نشده بود,0,1,0.6504814624786377
10341,این کالا چند روز پیش به دستم رسید و وقتی باز کردم در جعبه رو دیدم دیدم رنگ بژ هستش تا طلایی,0,1,0.627321183681488
